Contract Name	Last Trade Date (EDT)	Strike	Last Price	Bid	Ask	Change	% Change	Volume	Open Interest	Implied Volatility
SPY251031P00644000	8/15/2025 4:02 PM	644	14.70	14.37	14.93	0.71	5.08%	122	72	12.51%
SPY251031P00645000	8/15/2025 4:03 PM	645	15.16	14.72	15.35	1.32	9.54%	167	340	12.42%
SPY251031P00646000	8/15/2025 3:34 PM	646	15.14	15.10	15.75	-0.38	-2.45%	45	125	12.31%
SPY251031P00647000	8/15/2025 3:45 PM	647	15.51	15.69	15.88	0.83	5.65%	105	119	11.95%
SPY251031P00648000	8/14/2025 3:40 PM	648	15.15	15.90	16.58	0.00	0.00%	10	40	12.07%
SPY251031P00649000	8/13/2025 9:38 AM	649	15.41	16.24	17.01	0.00	0.00%	2	8	11.96%
SPY251031P00650000	8/15/2025 3:52 PM	650	16.90	16.74	17.37	0.69	4.26%	219	362	11.77%
SPY251031P00651000	8/14/2025 11:29 AM	651	17.37	17.09	17.92	0.00	0.00%	1	51	11.73%
SPY251031P00652000	8/15/2025 2:57 PM	652	17.20	17.55	18.40	-4.44	-20.52%	1	2	11.63%
SPY251031P00653000	8/14/2025 11:40 AM	653	18.50	18.00	18.89	0.00	0.00%	1	50	11.52%
SPY251031P00655000	8/15/2025 2:57 PM	655	18.98	19.02	19.97	0.51	2.76%	10	393	11.35%
SPY251031P00656000	8/13/2025 4:01 PM	656	18.63	19.54	20.61	0.00	0.00%	1	3	11.34%
SPY251031P00657000	8/13/2025 11:58 AM	657	20.60	19.99	21.04	0.39	1.93%	15	16	11.13%
SPY251031P00658000	8/4/2025 11:13 AM	658	20.54	20.36	21.80	-10.32	-33.44%	1	0	11.21%
SPY251031P00660000	8/15/2025 12:38 PM	660	22.01	21.67	22.78	1.51	7.37%	13	201	10.83%
SPY251031P00661000	8/4/2025 3:55 PM	661	32.15	22.05	23.66	0.00	0.00%	1	24	11.00%
SPY251031P00662000	8/8/2025 1:46 PM	662	27.75	22.83	24.10	0.00	0.00%	1	32	10.72%
SPY251031P00665000	8/14/2025 11:07 AM	665	24.66	24.49	26.40	0.31	1.27%	3	97	10.80%
SPY251031P00667000	8/7/2025 3:45 PM	667	36.40	25.78	27.92	0.00	0.00%	-	7	10.79%
SPY251031P00668000	7/31/2025 10:31 AM	668	30.99	26.49	28.65	0.00	0.00%	-	1	10.73%
SPY251031P00669000	8/8/2025 11:01 AM	669	34.40	27.46	29.11	0.00	0.00%	8	1	10.35%
SPY251031P00670000	8/15/2025 2:56 PM	670	28.00	29.00	30.19	0.14	0.50%	5	219	10.67%
SPY251031P00672000	8/13/2025 3:28 PM	672	29.28	29.65	31.53	0.00	0.00%	1	2	10.32%
SPY251031P00675000	8/15/2025 12:50 PM	675	32.25	31.96	34.02	1.51	4.91%	29	36	10.28%
SPY251031P00680000	8/13/2025 10:59 AM	680	36.48	35.77	38.77	0.12	0.33%	1	71	10.92%
SPY251031P00690000	8/11/2025 3:39 PM	690	53.95	45.38	48.38	0.00	0.00%	34	0	12.16%
SPY251031P00700000	8/15/2025 4:14 PM	700	57.34	55.21	58.56	1.93	3.48%	41	27	14.27%
SPY251031P00705000	7/30/2025 3:58 PM	705	71.14	60.21	63.56	0.00	0.00%	2	0	15.13%
SPY251031P00720000	7/23/2025 3:36 PM	720	86.78	75.21	78.56	0.00	0.00%	-	0	17.62%
SPY251121P00370000	8/15/2025 3:29 PM	370	0.46	0.47	0.49	0.00	0.00%	73	1,781	47.51%
SPY251121P00375000	8/15/2025 3:09 PM	375	0.50	0.50	0.52	-0.01	-1.96%	4	638	46.85%
SPY251121P00380000	8/15/2025 1:11 PM	380	0.51	0.52	0.56	0.00	0.00%	1	164	46.27%
SPY251121P00385000	8/13/2025 10:42 AM	385	0.56	0.56	0.58	0.00	0.00%	5	585	45.46%
SPY251121P00390000	8/11/2025 3:39 PM	390	0.70	0.58	0.61	0.00	0.00%	1	132	44.75%
SPY251121P00395000	8/15/2025 1:08 PM	395	0.58	0.62	0.64	-0.01	-1.69%	2	2,111	44.02%
SPY251121P00400000	8/15/2025 2:48 PM	400	0.62	0.65	0.67	-0.02	-3.12%	56	478	43.29%
SPY251121P00405000	8/12/2025 3:27 PM	405	0.71	0.68	0.71	0.00	0.00%	4	47	42.64%
SPY251121P00410000	8/14/2025 3:18 PM	410	0.68	0.72	0.74	0.00	0.00%	7	575	41.90%
SPY251121P00415000	8/14/2025 9:31 AM	415	0.72	0.75	0.78	-0.07	-8.86%	1	41	41.21%
SPY251121P00420000	8/15/2025 2:27 PM	420	0.78	0.79	0.82	0.02	2.63%	2	2,075	40.53%
SPY251121P00425000	8/14/2025 2:39 PM	425	0.80	0.83	0.85	0.00	0.00%	3	114	39.76%
SPY251121P00430000	8/13/2025 1:19 PM	430	0.88	0.87	0.90	0.00	0.00%	2	3,543	39.11%
SPY251121P00435000	8/12/2025 3:15 PM	435	0.95	0.91	0.94	0.00	0.00%	28	145	38.40%
SPY251121P00440000	8/14/2025 11:27 AM	440	0.97	0.95	0.99	0.00	0.00%	5	115	37.73%
SPY251121P00445000	8/15/2025 1:07 PM	445	0.96	1.00	1.03	-0.03	-3.03%	10	263	37.00%
SPY251121P00450000	8/15/2025 4:02 PM	450	1.06	1.06	1.08	0.00	0.00%	195	2,235	36.32%
SPY251121P00455000	8/15/2025 2:16 PM	455	1.08	1.11	1.13	0.00	0.00%	6	612	35.61%
SPY251121P00460000	8/15/2025 2:47 PM	460	1.13	1.16	1.19	0.00	0.00%	7	166	34.96%
SPY251121P00465000	8/13/2025 3:48 PM	465	1.20	1.22	1.25	0.00	0.00%	10	109	34.28%
SPY251121P00470000	8/15/2025 3:30 PM	470	1.26	1.28	1.31	-0.03	-2.33%	11	234	33.59%
SPY251121P00475000	8/15/2025 10:58 AM	475	1.31	1.35	1.38	-0.05	-3.68%	6	624	32.95%
SPY251121P00480000	8/13/2025 1:23 PM	480	1.41	1.42	1.45	0.00	0.00%	10	1,362	32.28%
SPY251121P00485000	8/14/2025 3:59 PM	485	1.45	1.49	1.52	0.00	0.00%	14	351	31.59%
SPY251121P00490000	8/15/2025 3:57 PM	490	1.58	1.58	1.61	0.04	2.60%	31	1,140	30.97%
SPY251121P00495000	8/15/2025 12:01 PM	495	1.64	1.66	1.70	-0.01	-0.61%	13	72	30.33%
SPY251121P00500000	8/15/2025 4:02 PM	500	1.77	1.77	1.79	-0.01	-0.56%	261	26,328	29.67%
SPY251121P00505000	8/15/2025 1:38 PM	505	1.79	1.86	1.90	0.00	0.00%	28	274	29.06%
SPY251121P00510000	8/15/2025 3:59 PM	510	1.97	1.95	2.04	0.00	0.00%	68	1,227	28.51%
SPY251121P00515000	8/15/2025 2:49 PM	515	2.04	2.10	2.16	0.03	1.49%	5	3,979	27.88%
SPY251121P00520000	8/15/2025 3:59 PM	520	2.24	2.21	2.30	0.11	5.16%	14	1,036	27.28%
SPY251121P00525000	8/15/2025 12:43 PM	525	2.36	2.38	2.45	0.06	2.61%	46	515	26.68%
SPY251121P00530000	8/15/2025 3:53 PM	530	2.52	2.54	2.61	0.05	2.02%	17	1,513	26.07%
SPY251121P00535000	8/15/2025 3:53 PM	535	2.70	2.72	2.80	0.01	0.37%	334	783	25.50%
SPY251121P00540000	8/15/2025 3:26 PM	540	2.89	2.92	2.99	0.10	3.58%	41	2,649	24.91%
SPY251121P00545000	8/15/2025 3:35 PM	545	3.12	3.14	3.21	0.06	1.96%	29	1,027	24.34%
SPY251121P00550000	8/15/2025 3:59 PM	550	3.38	3.37	3.45	0.06	1.81%	143	2,164	23.76%
SPY251121P00555000	8/15/2025 3:53 PM	555	3.60	3.63	3.71	0.02	0.56%	92	2,366	23.19%
SPY251121P00560000	8/15/2025 3:53 PM	560	3.89	3.91	4.00	0.11	2.91%	40	11,464	22.63%
SPY251121P00565000	8/15/2025 2:02 PM	565	4.20	4.23	4.31	0.15	3.70%	91	9,187	22.06%
SPY251121P00570000	8/15/2025 4:08 PM	570	4.64	4.59	4.66	0.27	6.18%	58	4,296	21.50%
SPY251121P00575000	8/15/2025 3:55 PM	575	4.97	4.96	5.04	0.20	4.19%	110	1,351	20.94%
SPY251121P00580000	8/15/2025 3:59 PM	580	5.37	5.39	5.43	0.10	1.90%	427	3,209	20.34%
SPY251121P00585000	8/15/2025 4:10 PM	585	5.91	5.84	5.88	0.33	5.91%	675	6,172	19.76%
SPY251121P00590000	8/15/2025 3:58 PM	590	6.31	6.32	6.40	0.30	4.99%	746	2,386	19.21%
SPY251121P00595000	8/15/2025 3:46 PM	595	6.81	6.87	6.92	0.31	4.77%	1,462	7,294	18.60%
SPY251121P00600000	8/15/2025 4:00 PM	600	7.48	7.47	7.52	0.13	1.77%	2,116	7,831	18.01%
SPY251121P00605000	8/15/2025 4:03 PM	605	8.25	8.11	8.17	0.53	6.87%	4,021	5,883	17.40%
SPY251121P00610000	8/15/2025 4:01 PM	610	8.90	8.83	8.89	0.34	3.97%	181	9,053	16.79%
SPY251121P00615000	8/15/2025 4:01 PM	615	9.70	9.63	9.70	0.55	6.01%	284	4,376	16.18%
SPY251121P00620000	8/15/2025 4:07 PM	620	10.67	10.53	10.63	0.49	4.81%	391	9,452	15.58%
SPY251121P00625000	8/15/2025 4:11 PM	625	11.65	11.52	11.58	0.75	6.88%	379	3,711	14.90%
SPY251121P00630000	8/15/2025 4:07 PM	630	12.79	12.64	12.76	0.47	3.81%	287	6,976	14.30%
SPY251121P00635000	8/15/2025 4:00 PM	635	13.91	13.88	13.98	0.54	4.04%	1,570	3,648	13.61%
SPY251121P00640000	8/15/2025 4:10 PM	640	15.56	15.34	15.45	0.61	4.08%	1,393	3,312	12.98%
SPY251121P00645000	8/15/2025 4:03 PM	645	17.27	17.02	17.20	0.72	4.35%	308	1,516	12.39%
SPY251121P00650000	8/15/2025 2:36 PM	650	18.51	18.97	19.16	0.22	1.20%	64	794	11.79%
SPY251121P00655000	8/15/2025 10:18 AM	655	20.66	20.98	21.69	0.82	4.13%	34	299	11.41%
SPY251121P00660000	8/15/2025 4:09 PM	660	24.09	23.34	24.50	1.75	7.83%	9	368	11.03%
SPY251121P00665000	8/15/2025 11:44 AM	665	27.15	26.36	27.45	1.61	6.30%	10	89	10.52%
SPY251121P00670000	8/15/2025 11:42 AM	670	30.14	29.30	31.20	0.79	2.69%	2	30	10.47%
SPY251121P00675000	8/15/2025 1:58 PM	675	32.89	32.80	35.08	-0.96	-2.84%	2	43	10.34%
SPY251121P00680000	8/15/2025 4:03 PM	680	38.09	36.58	39.26	0.24	0.63%	9	139	10.31%
SPY251121P00685000	8/13/2025 12:48 PM	685	42.17	40.86	43.86	0.00	0.00%	1	2	10.66%
SPY251121P00690000	8/13/2025 9:31 AM	690	45.30	45.52	48.52	0.00	0.00%	10	31	10.99%
SPY251121P00695000	8/12/2025 1:41 PM	695	53.70	50.21	53.56	0.00	0.00%	1	3	11.85%
SPY251121P00700000	8/13/2025 11:46 AM	700	56.00	55.22	58.56	0.00	0.00%	14	1	12.64%
SPY251128P00390000	8/14/2025 12:35 PM	390	0.65	0.65	0.67	0.00	0.00%	1	441	43.79%
SPY251128P00395000	8/7/2025 10:26 AM	395	0.65	0.68	0.70	-0.25	-27.78%	1	171	43.07%
SPY251128P00400000	8/13/2025 11:46 AM	400	0.69	0.72	0.74	-0.02	-2.82%	3	606	42.42%
SPY251128P00405000	8/12/2025 11:35 AM	405	0.79	0.75	0.78	0.00	0.00%	1	9	41.75%
SPY251128P00410000	8/12/2025 1:59 PM	410	0.81	0.78	0.81	0.00	0.00%	3	121	41.00%
SPY251128P00415000	8/14/2025 9:32 AM	415	0.87	0.82	0.85	0.00	0.00%	1	206	40.33%
SPY251128P00420000	8/14/2025 2:26 PM	420	0.86	0.87	0.89	0.00	0.00%	1	359	39.64%
SPY251128P00425000	8/13/2025 9:39 AM	425	0.86	0.90	0.94	0.00	0.00%	10	176	39.00%
SPY251128P00430000	8/12/2025 1:01 PM	430	0.98	0.96	0.98	0.00	0.00%	1	1,335	38.29%
SPY251128P00435000	8/14/2025 12:09 PM	435	1.01	1.00	1.03	0.00	0.00%	4	98	37.63%
SPY251128P00440000	8/15/2025 9:30 AM	440	1.01	1.04	1.08	0.00	0.00%	1	124	36.96%
SPY251128P00445000	8/15/2025 9:34 AM	445	1.07	1.09	1.14	-0.43	-28.67%	1	57	36.34%
SPY251128P00450000	8/15/2025 10:16 AM	450	1.12	1.15	1.18	-0.08	-6.67%	2	1,056	35.60%
SPY251128P00455000	8/14/2025 10:26 AM	455	1.20	1.20	1.25	0.00	0.00%	1	70	35.00%
SPY251128P00460000	8/14/2025 10:09 AM	460	1.26	1.27	1.30	0.00	0.00%	4	355	34.28%
SPY251128P00465000	8/8/2025 3:15 PM	465	1.56	1.32	1.37	0.00	0.00%	3	68	33.66%
SPY251128P00470000	8/12/2025 11:05 AM	470	1.42	1.40	1.43	0.00	0.00%	18	979	32.97%
SPY251128P00475000	8/15/2025 4:02 PM	475	1.47	1.46	1.51	0.03	2.08%	1	338	32.35%
SPY251128P00480000	8/15/2025 2:36 PM	480	1.50	1.54	1.58	-0.06	-3.85%	10	857	31.68%
SPY251128P00485000	8/13/2025 2:45 PM	485	1.61	1.62	1.66	0.00	0.00%	1	15	31.03%
SPY251128P00490000	8/13/2025 4:09 PM	490	1.70	1.71	1.76	0.00	0.00%	37	1,034	30.44%
SPY251128P00495000	8/12/2025 12:05 PM	495	1.84	1.81	1.85	0.00	0.00%	710	1,574	29.79%
SPY251128P00500000	8/15/2025 11:15 AM	500	1.87	1.91	1.96	0.02	1.08%	6	8,224	29.19%
SPY251128P00505000	8/14/2025 11:40 AM	505	2.05	2.01	2.29	0.00	0.00%	2	303	29.19%
SPY251128P00510000	8/15/2025 3:16 PM	510	2.08	2.14	2.32	-0.06	-2.80%	15	138	28.31%
SPY251128P00515000	8/13/2025 3:30 PM	515	2.22	2.28	2.46	0.00	0.00%	1	197	27.71%
SPY251128P00520000	8/14/2025 11:42 AM	520	2.47	2.42	2.50	0.00	0.00%	32	662	26.84%
SPY251128P00521000	8/13/2025 9:34 AM	521	2.31	2.45	2.55	0.00	0.00%	2	27	26.78%
SPY251128P00522000	8/4/2025 1:00 PM	522	3.71	2.49	2.58	0.00	0.00%	1	11	26.65%
SPY251128P00523000	7/24/2025 4:00 PM	523	3.54	2.52	2.61	0.00	0.00%	3	133	26.53%
SPY251128P00524000	8/14/2025 12:16 PM	524	2.62	2.55	2.67	0.00	0.00%	2	7	26.48%
SPY251128P00525000	8/14/2025 9:35 AM	525	2.49	2.58	2.66	-0.15	-5.68%	3	933	26.26%
SPY251128P00526000	8/14/2025 11:02 AM	526	2.55	2.62	2.71	-0.01	-0.39%	1	2	26.18%
SPY251128P00527000	8/12/2025 12:31 PM	527	2.69	2.65	2.75	0.00	0.00%	2	4	26.08%
SPY251128P00528000	8/1/2025 3:09 PM	528	5.31	2.69	2.78	0.00	0.00%	8	15	25.95%
SPY251128P00529000	8/15/2025 9:30 AM	529	2.60	2.72	2.82	-0.08	-2.99%	34	198	25.84%
SPY251128P00530000	8/15/2025 12:58 PM	530	2.68	2.69	2.85	-0.04	-1.47%	1	113	25.71%
SPY251128P00531000	8/11/2025 12:09 PM	531	3.17	2.79	2.89	0.00	0.00%	1	201	25.60%
SPY251128P00532000	8/7/2025 12:43 PM	532	4.04	2.83	2.93	0.00	0.00%	20	36	25.50%
SPY251128P00533000	8/5/2025 12:40 PM	533	4.40	2.87	2.97	0.00	0.00%	1	5	25.39%
SPY251128P00534000	8/13/2025 11:56 AM	534	2.89	2.91	3.01	0.00	0.00%	10	17	25.27%
SPY251128P00535000	8/14/2025 11:38 AM	535	2.86	2.95	3.05	-0.15	-4.98%	3	133	25.16%
SPY251128P00536000	8/11/2025 10:17 AM	536	3.52	2.99	3.09	0.00	0.00%	1	4	25.04%
SPY251128P00537000	8/8/2025 4:09 PM	537	3.60	3.03	3.13	0.00	0.00%	8	169	24.93%
SPY251128P00538000	8/1/2025 10:52 AM	538	5.91	3.07	3.18	0.00	0.00%	1	14	24.83%
SPY251128P00539000	8/14/2025 10:09 AM	539	3.13	3.11	3.22	0.00	0.00%	4	60	24.71%
SPY251128P00540000	8/14/2025 12:20 PM	540	3.06	3.16	3.24	-0.20	-6.13%	4	1,275	24.55%
SPY251128P00541000	8/13/2025 9:33 AM	541	3.05	3.20	3.31	0.00	0.00%	1	19	24.49%
SPY251128P00542000	8/7/2025 10:30 AM	542	4.42	3.25	3.35	0.00	0.00%	18	38	24.37%
SPY251128P00543000	8/13/2025 11:38 AM	543	3.25	3.29	3.40	0.00	0.00%	1	44	24.26%
SPY251128P00544000	8/15/2025 1:32 PM	544	3.24	3.34	3.45	-0.17	-4.99%	3	98	24.15%
SPY251128P00545000	8/15/2025 12:20 PM	545	3.36	3.39	3.49	-0.09	-2.61%	4	217	24.02%
SPY251128P00546000	8/15/2025 12:38 PM	546	3.40	3.44	3.54	-1.50	-30.61%	1	14	23.92%
SPY251128P00547000	8/12/2025 3:50 PM	547	3.57	3.48	3.59	0.00	0.00%	10	72	23.80%
SPY251128P00548000	8/14/2025 1:59 PM	548	3.48	3.53	3.62	0.00	0.00%	4	424	23.66%
SPY251128P00549000	8/11/2025 11:13 AM	549	4.26	3.59	3.70	0.00	0.00%	36	114	23.60%
SPY251128P00550000	8/15/2025 1:22 PM	550	3.56	3.65	3.72	0.01	0.28%	28	4,107	23.43%
SPY251128P00551000	8/15/2025 11:27 AM	551	3.67	3.69	3.84	0.06	1.66%	18	21	23.43%
SPY251128P00552000	8/1/2025 10:17 AM	552	7.10	3.74	3.86	0.00	0.00%	1	164	23.26%
SPY251128P00553000	8/12/2025 11:31 AM	553	4.00	3.80	3.91	0.00	0.00%	40	52	23.14%
SPY251128P00554000	8/12/2025 9:33 AM	554	4.31	3.86	3.97	0.00	0.00%	1	28	23.04%
SPY251128P00555000	8/15/2025 3:50 PM	555	3.87	3.91	4.00	0.07	1.84%	1	279	22.88%
SPY251128P00556000	8/15/2025 12:38 PM	556	3.92	3.97	4.09	0.02	0.51%	1	7	22.82%
SPY251128P00557000	8/14/2025 4:01 PM	557	3.98	4.03	4.15	0.00	0.00%	7	12	22.71%
SPY251128P00558000	8/1/2025 2:30 PM	558	8.03	4.09	4.21	0.00	0.00%	1	5	22.60%
SPY251128P00559000	8/14/2025 11:25 AM	559	4.21	4.15	4.27	0.00	0.00%	1	6	22.49%
SPY251128P00560000	8/15/2025 1:22 PM	560	4.15	4.21	4.30	-0.10	-2.35%	8	1,391	22.33%
SPY251128P00561000	8/15/2025 11:27 AM	561	4.24	4.27	4.43	0.07	1.68%	18	62	22.32%
SPY251128P00562000	8/14/2025 10:10 AM	562	4.31	4.34	4.46	0.00	0.00%	1	9	22.16%
SPY251128P00563000	8/5/2025 3:25 PM	563	6.68	4.41	4.53	0.00	0.00%	1	6	22.05%
SPY251128P00564000	8/8/2025 11:46 AM	564	5.73	4.47	4.60	0.00	0.00%	3	71	21.94%
SPY251128P00565000	8/15/2025 3:55 PM	565	4.55	4.54	4.67	0.05	1.11%	3	228	21.84%
SPY251128P00566000	8/12/2025 11:08 AM	566	4.86	4.61	4.74	0.00	0.00%	1	28	21.73%
SPY251128P00567000	8/14/2025 10:12 AM	567	4.70	4.69	4.81	0.00	0.00%	5	22	21.61%
SPY251128P00568000	8/12/2025 12:07 PM	568	4.95	4.76	4.88	0.00	0.00%	1	180	21.50%
SPY251128P00569000	8/7/2025 3:16 PM	569	6.99	4.83	4.96	0.00	0.00%	1	39	21.40%
SPY251128P00570000	8/15/2025 12:22 PM	570	4.88	4.90	4.99	0.15	3.17%	5	1,090	21.23%
SPY251128P00571000	8/1/2025 10:07 AM	571	10.00	4.98	5.11	0.00	0.00%	1	215	21.17%
SPY251128P00572000	8/13/2025 9:30 AM	572	4.84	5.06	5.19	0.00	0.00%	12	73	21.07%
SPY251128P00573000	8/15/2025 12:32 PM	573	5.10	5.14	5.23	-2.31	-31.17%	1	651	20.91%
SPY251128P00574000	8/8/2025 11:46 AM	574	6.64	5.22	5.35	0.00	0.00%	1	311	20.85%
SPY251128P00575000	8/15/2025 2:22 PM	575	5.24	5.30	5.39	-0.11	-2.06%	5	1,412	20.68%
SPY251128P00576000	8/12/2025 11:09 AM	576	5.70	5.39	5.47	0.00	0.00%	1	567	20.57%
SPY251128P00577000	8/13/2025 9:30 AM	577	5.21	5.47	5.64	0.00	0.00%	12	66	20.56%
SPY251128P00578000	8/13/2025 3:28 PM	578	5.39	5.56	5.69	0.00	0.00%	1	308	20.41%
SPY251128P00579000	8/14/2025 9:58 AM	579	5.70	5.65	5.78	0.00	0.00%	212	79	20.30%
SPY251128P00580000	8/15/2025 2:35 PM	580	5.60	5.73	5.82	-0.17	-2.95%	4	1,565	20.12%
SPY251128P00581000	8/14/2025 12:59 PM	581	5.75	5.83	5.96	0.00	0.00%	3	69	20.07%
SPY251128P00582000	8/4/2025 3:34 PM	582	8.73	5.92	6.06	0.00	0.00%	6	328	19.97%
SPY251128P00583000	8/11/2025 11:13 AM	583	7.12	6.01	6.10	0.00	0.00%	14	756	19.79%
SPY251128P00584000	8/13/2025 12:39 PM	584	6.11	6.11	6.19	0.00	0.00%	22	345	19.68%
SPY251128P00585000	8/15/2025 3:50 PM	585	6.14	6.20	6.29	0.02	0.33%	1	368	19.57%
SPY251128P00586000	8/15/2025 10:47 AM	586	6.23	6.30	6.44	0.20	3.32%	5	297	19.51%
SPY251128P00587000	8/15/2025 11:40 AM	587	6.45	6.40	6.54	-3.17	-32.95%	5	137	19.40%
SPY251128P00588000	8/15/2025 11:31 AM	588	6.44	6.51	6.65	0.12	1.90%	30	327	19.29%
SPY251128P00589000	8/14/2025 12:31 PM	589	6.70	6.61	6.68	0.00	0.00%	3	493	19.10%
SPY251128P00590000	8/15/2025 3:41 PM	590	6.62	6.72	6.80	0.21	3.28%	39	1,633	19.00%
SPY251128P00591000	8/14/2025 11:09 AM	591	6.53	6.83	6.97	-0.18	-2.68%	1	180	18.95%
SPY251128P00592000	8/6/2025 9:30 AM	592	10.40	6.94	7.09	0.00	0.00%	1	75	18.85%
SPY251128P00593000	8/15/2025 11:31 AM	593	6.99	7.05	7.20	0.14	2.04%	30	173	18.73%
SPY251128P00594000	8/8/2025 2:19 PM	594	8.48	7.17	7.32	0.00	0.00%	10	286	18.62%
SPY251128P00595000	8/15/2025 3:50 PM	595	7.20	7.28	7.36	0.25	3.60%	4	1,164	18.42%
SPY251128P00596000	8/14/2025 11:09 AM	596	7.28	7.40	7.55	0.00	0.00%	23	64	18.38%
SPY251128P00597000	8/15/2025 9:30 AM	597	7.16	7.52	7.67	-0.07	-0.97%	1	51	18.27%
SPY251128P00598000	8/15/2025 11:45 AM	598	7.72	7.64	7.80	-0.58	-6.99%	2	118	18.16%
SPY251128P00599000	8/15/2025 1:24 PM	599	7.64	7.77	7.92	-0.06	-0.78%	2	124	18.04%
SPY251128P00600000	8/15/2025 4:13 PM	600	7.96	7.90	7.95	0.27	3.51%	92	6,310	17.82%
SPY251128P00601000	8/15/2025 3:06 PM	601	7.94	8.02	8.09	0.13	1.66%	1	525	17.72%
SPY251128P00602000	8/14/2025 11:12 AM	602	8.03	8.16	8.32	0.00	0.00%	1	144	17.69%
SPY251128P00603000	8/15/2025 11:45 AM	603	8.37	8.29	8.46	-0.13	-1.53%	4	139	17.58%
SPY251128P00604000	8/14/2025 11:29 AM	604	8.44	8.43	8.64	0.00	0.00%	2	76	17.50%
SPY251128P00605000	8/15/2025 3:48 PM	605	8.40	8.57	8.66	-0.31	-3.56%	8	744	17.27%
SPY251128P00606000	8/15/2025 3:48 PM	606	8.55	8.71	8.88	0.07	0.83%	9	138	17.22%
SPY251128P00610000	8/15/2025 4:03 PM	610	9.44	9.31	9.40	0.00	0.00%	17	542	16.67%
SPY251128P00615000	8/15/2025 4:03 PM	615	10.25	10.12	10.33	0.25	2.50%	14	250	16.16%
SPY251128P00620000	8/15/2025 3:54 PM	620	10.94	11.02	11.30	0.18	1.67%	22	337	15.60%
SPY251128P00625000	8/15/2025 3:33 PM	625	11.90	12.02	12.25	-0.25	-2.06%	21	281	14.92%
SPY251128P00630000	8/15/2025 3:37 PM	630	12.99	13.15	13.28	0.47	3.75%	35	504	14.21%
SPY251128P00635000	8/15/2025 3:48 PM	635	14.18	14.40	14.56	0.58	4.26%	130	488	13.58%
SPY251128P00640000	8/15/2025 4:13 PM	640	16.00	15.86	16.03	0.98	6.52%	79	618	12.96%
SPY251128P00645000	8/15/2025 4:13 PM	645	17.68	17.35	17.92	0.78	4.62%	159	210	12.49%
SPY251128P00650000	8/15/2025 3:28 PM	650	19.18	19.46	19.66	0.93	5.10%	116	1,249	11.75%
SPY251128P00655000	8/15/2025 2:41 PM	655	21.11	21.42	22.18	-1.02	-4.61%	52	91	11.39%
SPY251128P00660000	8/15/2025 1:58 PM	660	23.42	23.89	24.89	0.51	2.23%	4	76	10.96%
SPY251128P00665000	8/15/2025 1:59 PM	665	27.11	26.48	28.09	0.11	0.41%	40	28	10.70%
SPY251128P00670000	8/15/2025 1:52 PM	670	29.64	29.58	31.55	0.14	0.47%	22	32	10.44%
SPY251128P00675000	8/15/2025 2:07 PM	675	33.18	33.00	35.30	-1.71	-4.90%	25	0	10.22%
SPY251128P00680000	8/12/2025 12:48 PM	680	37.46	36.73	39.48	-1.54	-3.95%	1	2	10.22%
SPY251128P00685000	8/12/2025 3:30 PM	685	42.86	40.87	43.87	0.00	0.00%	1	1	10.31%
SPY251128P00690000	6/5/2025 10:43 AM	690	93.77	62.90	66.28	0.00	0.00%	-	0	27.25%
SPY251128P00700000	8/13/2025 2:00 PM	700	56.55	55.22	58.56	0.00	0.00%	2	0	12.20%
SPY251219P00150000	8/15/2025 3:32 PM	150	0.04	0.05	0.06	-0.02	-33.33%	634	43,559	82.81%
SPY251219P00155000	8/15/2025 2:25 PM	155	0.06	0.05	0.06	0.01	20.00%	205	3,913	80.86%
SPY251219P00160000	8/14/2025 12:15 PM	160	0.06	0.06	0.07	0.00	0.00%	15	29,662	80.47%
SPY251219P00165000	8/14/2025 2:23 PM	165	0.06	0.06	0.08	0.00	0.00%	1	14,633	79.10%
SPY251219P00170000	8/15/2025 2:48 PM	170	0.06	0.06	0.08	0.00	0.00%	35	1,527	77.54%
SPY251219P00175000	8/7/2025 11:30 AM	175	0.10	0.07	0.09	0.00	0.00%	10	8,571	76.76%
SPY251219P00180000	8/15/2025 9:30 AM	180	0.08	0.08	0.09	-0.01	-11.11%	1	1,437	75.59%
SPY251219P00185000	8/14/2025 12:25 PM	185	0.09	0.09	0.10	0.00	0.00%	3	6,261	74.80%
SPY251219P00190000	8/13/2025 10:13 AM	190	0.10	0.09	0.10	0.00	0.00%	6	8,460	73.24%
SPY251219P00195000	8/15/2025 10:56 AM	195	0.10	0.10	0.11	0.00	0.00%	15	12,232	72.36%
SPY251219P00200000	8/15/2025 10:56 AM	200	0.11	0.11	0.12	0.00	0.00%	125	17,481	71.48%
SPY251219P00205000	8/14/2025 10:59 AM	205	0.11	0.11	0.12	-0.01	-8.33%	15	5,941	70.02%
SPY251219P00210000	8/14/2025 9:35 AM	210	0.12	0.12	0.13	-0.02	-14.29%	15	5,751	69.24%
SPY251219P00215000	8/14/2025 2:16 PM	215	0.13	0.13	0.14	-0.01	-7.14%	15	10,543	68.36%
SPY251219P00220000	8/15/2025 3:27 PM	220	0.14	0.14	0.15	-0.01	-6.67%	40	17,323	67.38%
SPY251219P00225000	8/15/2025 12:58 PM	225	0.14	0.14	0.15	-0.01	-6.67%	1,520	4,288	66.11%
SPY251219P00230000	8/15/2025 3:20 PM	230	0.16	0.16	0.18	0.00	0.00%	210	1,710	65.82%
